rental_key,rental_id,rental_duration_days,amount_paid,full_date,month_name,month_num,quarter,year,first_name,last_name,city,country,title,category,rating,rental_rate,store_id,staff_first,staff_last
171,2609,9,7.99,2005-06-19,June     ,6,2,2005,Martin,Bales,Namibe,Angola,Jingle Sagebrush,Classics,PG-13,4.99,2,Jon,Stephens
172,3091,2,2.99,2005-06-20,June     ,6,2,2005,Martin,Bales,Namibe,Angola,Crazy Home,Comedy,PG,2.99,1,Jon,Stephens
173,1961,2,0.99,2005-06-17,June     ,6,2,2005,Ernest,Stepp,Huaian,China,None Spiking,Sci-Fi,NC-17,0.99,1,Mike,Hillyer
174,2020,2,0.99,2005-06-17,June     ,6,2,2005,Ernest,Stepp,Huaian,China,Highball Potter,Foreign,R,0.99,2,Mike,Hillyer
175,2378,8,7.99,2005-06-18,June     ,6,2,2005,Ernest,Stepp,Huaian,China,Name Detective,Games,PG-13,4.99,1,Jon,Stephens
176,2510,5,5.99,2005-06-18,June     ,6,2,2005,Ernest,Stepp,Huaian,China,Stagecoach Armageddon,Action,R,4.99,2,Mike,Hillyer
177,2935,8,3.99,2005-06-20,June     ,6,2,2005,Ernest,Stepp,Huaian,China,Motions Details,Horror,PG,0.99,1,Jon,Stephens
178,3088,8,9.99,2005-06-20,June     ,6,2,2005,Ernest,Stepp,Huaian,China,Pelican Comforts,Documentary,PG,4.99,1,Mike,Hillyer
179,3101,7,4.99,2005-06-20,June     ,6,2,2005,Ernest,Stepp,Huaian,China,Greatest North,Music,NC-17,2.99,1,Jon,Stephens
180,1746,2,2.99,2005-06-16,June     ,6,2,2005,Phillip,Holm,Tama,Japan,Vacation Boondock,Sci-Fi,R,2.99,1,Jon,Stephens
181,1937,3,0.99,2005-06-17,June     ,6,2,2005,Phillip,Holm,Tama,Japan,Encino Elf,Games,G,0.99,1,Jon,Stephens
182,3105,0,0.99,2005-06-20,June     ,6,2,2005,Phillip,Holm,Tama,Japan,Annie Identity,Sci-Fi,G,0.99,1,Jon,Stephens
183,1585,7,3.99,2005-06-16,June     ,6,2,2005,Todd,Tan,Kamjanets-Podilskyi,Ukraine,Graduate Lord,Children,G,2.99,1,Jon,Stephens
184,1608,7,2.99,2005-06-16,June     ,6,2,2005,Todd,Tan,Kamjanets-Podilskyi,Ukraine,Maude Mod,Foreign,R,0.99,1,Jon,Stephens
185,1819,9,5.99,2005-06-16,June     ,6,2,2005,Todd,Tan,Kamjanets-Podilskyi,Ukraine,Gone Trouble,Drama,R,2.99,1,Mike,Hillyer
186,2732,6,0.99,2005-06-19,June     ,6,2,2005,Todd,Tan,Kamjanets-Podilskyi,Ukraine,Chainsaw Uptown,Sci-Fi,PG,0.99,2,Jon,Stephens
187,3351,1,2.99,2005-06-21,June     ,6,2,2005,Todd,Tan,Kamjanets-Podilskyi,Ukraine,Gangs Pride,Animation,PG-13,2.99,1,Jon,Stephens
188,1464,1,0.99,2005-06-15,June     ,6,2,2005,Jesse,Schilling,Lubumbashi,"Congo, The Democratic Republic of the",Tomatoes Hellfighters,Travel,PG,0.99,2,Jon,Stephens
189,1465,3,0.99,2005-06-15,June     ,6,2,2005,Jesse,Schilling,Lubumbashi,"Congo, The Democratic Republic of the",Chainsaw Uptown,Sci-Fi,PG,0.99,1,Mike,Hillyer
190,2068,2,0.99,2005-06-17,June     ,6,2,2005,Jesse,Schilling,Lubumbashi,"Congo, The Democratic Republic of the",Unforgiven Zoolander,Sci-Fi,PG,0.99,2,Mike,Hillyer
191,2100,2,0.99,2005-06-17,June     ,6,2,2005,Jesse,Schilling,Lubumbashi,"Congo, The Democratic Republic of the",Juggler Hardly,Animation,PG-13,0.99,2,Jon,Stephens
192,2981,8,5.99,2005-06-20,June     ,6,2,2005,Jesse,Schilling,Lubumbashi,"Congo, The Democratic Republic of the",Campus Remember,Action,R,2.99,2,Mike,Hillyer
193,3378,3,4.99,2005-06-21,June     ,6,2,2005,Jesse,Schilling,Lubumbashi,"Congo, The Democratic Republic of the",Airplane Sierra,Comedy,PG-13,4.99,2,Mike,Hillyer
194,1276,8,6.99,2005-06-15,June     ,6,2,2005,Craig,Morrell,Cavite,Philippines,Forrester Comancheros,Animation,NC-17,4.99,1,Jon,Stephens
195,2145,0,0.99,2005-06-17,June     ,6,2,2005,Craig,Morrell,Cavite,Philippines,Banger Pinocchio,Music,R,0.99,1,Jon,Stephens
196,2537,7,5.99,2005-06-19,June     ,6,2,2005,Craig,Morrell,Cavite,Philippines,Scalawag Duck,Music,NC-17,4.99,1,Mike,Hillyer
197,2692,2,4.99,2005-06-19,June     ,6,2,2005,Craig,Morrell,Cavite,Philippines,Prejudice Oleander,Classics,PG-13,4.99,1,Mike,Hillyer
198,3159,8,7.99,2005-06-20,June     ,6,2,2005,Craig,Morrell,Cavite,Philippines,Airplane Sierra,Comedy,PG-13,4.99,1,Jon,Stephens
199,1763,3,4.99,2005-06-16,June     ,6,2,2005,Alan,Kahn,Emeishan,China,Hollow Jeopardy,Sci-Fi,NC-17,4.99,2,Mike,Hillyer
200,1946,7,4.99,2005-06-17,June     ,6,2,2005,Alan,Kahn,Emeishan,China,Ladybugs Armageddon,Games,NC-17,0.99,2,Jon,Stephens
201,2552,9,3.99,2005-06-19,June     ,6,2,2005,Alan,Kahn,Emeishan,China,Chill Luck,Drama,PG,0.99,2,Mike,Hillyer
202,1539,7,5.99,2005-06-16,June     ,6,2,2005,Shawn,Heaton,Nakhon Sawan,Thailand,Bear Graceland,Children,R,2.99,2,Jon,Stephens
203,1730,2,2.99,2005-06-16,June     ,6,2,2005,Shawn,Heaton,Nakhon Sawan,Thailand,Fantasia Park,Games,G,2.99,1,Mike,Hillyer
204,1893,6,2.99,2005-06-17,June     ,6,2,2005,Shawn,Heaton,Nakhon Sawan,Thailand,Robbers Joon,Children,PG-13,2.99,2,Jon,Stephens
205,2330,7,7.99,2005-06-18,June     ,6,2,2005,Shawn,Heaton,Nakhon Sawan,Thailand,Vampire Whale,New,NC-17,4.99,1,Mike,Hillyer
206,3147,7,5.99,2005-06-20,June     ,6,2,2005,Shawn,Heaton,Nakhon Sawan,Thailand,Chamber Italian,Music,NC-17,4.99,2,Jon,Stephens
207,1232,2,0.99,2005-06-15,June     ,6,2,2005,Clarence,Gamez,Izumisano,Japan,Mourning Purple,Sci-Fi,PG,0.99,1,Jon,Stephens
208,1931,5,0.99,2005-06-17,June     ,6,2,2005,Clarence,Gamez,Izumisano,Japan,Feud Frogmen,Family,R,0.99,1,Mike,Hillyer
209,2045,8,2.99,2005-06-17,June     ,6,2,2005,Clarence,Gamez,Izumisano,Japan,Carrie Bunch,Horror,PG,0.99,1,Jon,Stephens
210,2690,8,2.99,2005-06-19,June     ,6,2,2005,Clarence,Gamez,Izumisano,Japan,Fantasy Troopers,Action,PG-13,0.99,1,Mike,Hillyer
211,3163,5,2.99,2005-06-20,June     ,6,2,2005,Clarence,Gamez,Izumisano,Japan,Mile Mulan,Sports,PG,0.99,1,Jon,Stephens
212,1530,8,6.99,2005-06-16,June     ,6,2,2005,Sean,Douglass,Addis Abeba,Ethiopia,Lolita World,Family,NC-17,2.99,1,Jon,Stephens
213,1764,5,2.99,2005-06-16,June     ,6,2,2005,Sean,Douglass,Addis Abeba,Ethiopia,Clash Freddy,Animation,G,2.99,2,Jon,Stephens
214,2289,6,2.99,2005-06-18,June     ,6,2,2005,Sean,Douglass,Addis Abeba,Ethiopia,Hunting Musketeers,Family,NC-17,2.99,1,Jon,Stephens
215,2890,7,4.99,2005-06-20,June     ,6,2,2005,Sean,Douglass,Addis Abeba,Ethiopia,Rush Goodfellas,Family,PG,0.99,2,Mike,Hillyer
216,1611,8,6.99,2005-06-16,June     ,6,2,2005,Philip,Causey,Korolev,Russian Federation,Greatest North,Music,NC-17,2.99,2,Jon,Stephens
217,1915,4,1.99,2005-06-17,June     ,6,2,2005,Philip,Causey,Korolev,Russian Federation,Midnight Westward,Action,G,0.99,2,Jon,Stephens
218,2219,3,2.99,2005-06-18,June     ,6,2,2005,Philip,Causey,Korolev,Russian Federation,Heaven Freedom,Comedy,PG,2.99,1,Mike,Hillyer
219,2319,8,4.99,2005-06-18,June     ,6,2,2005,Philip,Causey,Korolev,Russian Federation,Forward Temple,Games,NC-17,2.99,2,Jon,Stephens
220,3001,7,2.99,2005-06-20,June     ,6,2,2005,Philip,Causey,Korolev,Russian Federation,Outbreak Divine,Games,NC-17,0.99,1,Jon,Stephens
221,1324,1,4.99,2005-06-15,June     ,6,2,2005,Chris,Brothers,Gijn,Spain,Coma Head,Travel,NC-17,4.99,1,Mike,Hillyer
222,1270,3,0.99,2005-06-15,June     ,6,2,2005,Johnny,Turpin,al-Qadarif,Sudan,Alaska Phantom,Music,PG,0.99,1,Jon,Stephens
223,1562,6,0.99,2005-06-16,June     ,6,2,2005,Johnny,Turpin,al-Qadarif,Sudan,Celebrity Horn,Action,PG-13,0.99,1,Jon,Stephens
224,1603,0,0.99,2005-06-16,June     ,6,2,2005,Johnny,Turpin,al-Qadarif,Sudan,Reunion Witches,Drama,R,0.99,1,Jon,Stephens
225,3030,3,4.99,2005-06-20,June     ,6,2,2005,Johnny,Turpin,al-Qadarif,Sudan,Frisco Forrest,Sci-Fi,PG,4.99,2,Mike,Hillyer
226,3310,0,0.99,2005-06-21,June     ,6,2,2005,Johnny,Turpin,al-Qadarif,Sudan,Graffiti Love,Sci-Fi,PG,0.99,2,Jon,Stephens
227,3389,7,6.99,2005-06-21,June     ,6,2,2005,Johnny,Turpin,al-Qadarif,Sudan,Closer Bang,Comedy,R,4.99,1,Mike,Hillyer
228,1370,7,1.99,2005-06-15,June     ,6,2,2005,Earl,Shanks,Iwatsuki,Japan,Cheaper Clyde,Sci-Fi,G,0.99,1,Jon,Stephens
229,1385,3,4.99,2005-06-15,June     ,6,2,2005,Earl,Shanks,Iwatsuki,Japan,Thin Sagebrush,Documentary,PG-13,4.99,1,Mike,Hillyer
230,1408,7,6.99,2005-06-15,June     ,6,2,2005,Earl,Shanks,Iwatsuki,Japan,Miracle Virtual,Animation,PG-13,2.99,2,Mike,Hillyer
231,1769,5,5.99,2005-06-16,June     ,6,2,2005,Jimmy,Schrader,Atinsk,Russian Federation,Edge Kissing,Drama,NC-17,4.99,1,Mike,Hillyer
232,3027,5,1.99,2005-06-20,June     ,6,2,2005,Jimmy,Schrader,Atinsk,Russian Federation,Taxi Kick,Music,PG-13,0.99,2,Jon,Stephens
233,1228,2,2.99,2005-06-15,June     ,6,2,2005,Antonio,Meek,Bag,Brazil,Window Side,Travel,R,2.99,2,Mike,Hillyer
234,2087,8,6.99,2005-06-17,June     ,6,2,2005,Antonio,Meek,Bag,Brazil,Bucket Brotherhood,Travel,PG,4.99,1,Mike,Hillyer
235,3141,9,9.99,2005-06-20,June     ,6,2,2005,Antonio,Meek,Bag,Brazil,Hall Cassidy,Children,NC-17,4.99,1,Mike,Hillyer
236,2961,4,2.99,2005-06-20,June     ,6,2,2005,Danny,Isom,Okara,Pakistan,Worst Banger,Action,PG,2.99,1,Mike,Hillyer
237,3036,8,5.99,2005-06-20,June     ,6,2,2005,Danny,Isom,Okara,Pakistan,Willow Tracy,Family,R,2.99,2,Mike,Hillyer
238,1364,1,0.99,2005-06-15,June     ,6,2,2005,Bryan,Hardison,Dallas,United States,Anaconda Confessions,Animation,R,0.99,1,Mike,Hillyer
239,1917,6,3.99,2005-06-17,June     ,6,2,2005,Bryan,Hardison,Dallas,United States,Mockingbird Hollywood,Action,PG,0.99,1,Mike,Hillyer
240,1923,6,6.99,2005-06-17,June     ,6,2,2005,Bryan,Hardison,Dallas,United States,Cincinatti Whisperer,Sci-Fi,NC-17,4.99,1,Jon,Stephens
241,1194,5,4.99,2005-06-15,June     ,6,2,2005,Luis,Yanez,Brest,France,Speed Suit,Travel,PG-13,4.99,2,Jon,Stephens
242,2490,1,4.99,2005-06-18,June     ,6,2,2005,Luis,Yanez,Brest,France,Holes Brannigan,Sports,PG,4.99,2,Jon,Stephens
243,2913,3,2.99,2005-06-20,June     ,6,2,2005,Luis,Yanez,Brest,France,Saints Bride,Drama,G,2.99,2,Mike,Hillyer
244,1221,2,4.99,2005-06-15,June     ,6,2,2005,Mike,Way,Valparai,India,Innocent Usual,Foreign,PG-13,4.99,2,Mike,Hillyer
245,1249,7,8.99,2005-06-15,June     ,6,2,2005,Mike,Way,Valparai,India,Innocent Usual,Foreign,PG-13,4.99,1,Mike,Hillyer
246,2488,5,3.99,2005-06-18,June     ,6,2,2005,Mike,Way,Valparai,India,Expendable Stallion,Documentary,PG,0.99,1,Jon,Stephens
247,2927,2,4.99,2005-06-20,June     ,6,2,2005,Mike,Way,Valparai,India,Boogie Amelie,Music,R,4.99,2,Mike,Hillyer
248,3049,8,6.99,2005-06-20,June     ,6,2,2005,Mike,Way,Valparai,India,Camelot Vacation,Sci-Fi,NC-17,0.99,2,Mike,Hillyer
249,3356,5,5.99,2005-06-21,June     ,6,2,2005,Mike,Way,Valparai,India,Working Microcosmos,Travel,R,4.99,1,Mike,Hillyer
250,1506,6,2.99,2005-06-15,June     ,6,2,2005,Stanley,Scroggins,Omiya,Japan,Tights Dawn,Sports,R,0.99,2,Mike,Hillyer
251,1840,4,4.99,2005-06-16,June     ,6,2,2005,Stanley,Scroggins,Omiya,Japan,Bird Independence,Travel,G,4.99,2,Mike,Hillyer
252,2715,6,4.99,2005-06-19,June     ,6,2,2005,Stanley,Scroggins,Omiya,Japan,Igby Maker,Travel,NC-17,4.99,2,Jon,Stephens
253,2951,3,2.99,2005-06-20,June     ,6,2,2005,Stanley,Scroggins,Omiya,Japan,Operation Operation,Comedy,G,2.99,1,Jon,Stephens
254,1315,6,4.99,2005-06-15,June     ,6,2,2005,Leonard,Schofield,Tandil,Argentina,State Wasteland,Games,NC-17,2.99,1,Mike,Hillyer
255,1888,5,0.99,2005-06-17,June     ,6,2,2005,Leonard,Schofield,Tandil,Argentina,Notorious Reunion,Documentary,NC-17,0.99,2,Mike,Hillyer
256,1953,7,5.99,2005-06-17,June     ,6,2,2005,Leonard,Schofield,Tandil,Argentina,Secret Groundhog,Documentary,PG,4.99,1,Jon,Stephens
257,2654,8,3.99,2005-06-19,June     ,6,2,2005,Leonard,Schofield,Tandil,Argentina,Slipper Fidelity,Sports,PG-13,0.99,2,Jon,Stephens
258,3240,9,4.99,2005-06-21,June     ,6,2,2005,Leonard,Schofield,Tandil,Argentina,Others Soup,Travel,PG,2.99,2,Jon,Stephens
259,3253,5,5.99,2005-06-21,June     ,6,2,2005,Leonard,Schofield,Tandil,Argentina,High Encino,Horror,R,2.99,1,Jon,Stephens
260,2113,6,4.99,2005-06-17,June     ,6,2,2005,Nathan,Runyon,Charlotte Amalie,"Virgin Islands, U.S.",Forrester Comancheros,Animation,NC-17,4.99,1,Mike,Hillyer
261,2150,3,3.99,2005-06-17,June     ,6,2,2005,Nathan,Runyon,Charlotte Amalie,"Virgin Islands, U.S.",High Encino,Horror,R,2.99,2,Mike,Hillyer
262,2241,6,2.99,2005-06-18,June     ,6,2,2005,Nathan,Runyon,Charlotte Amalie,"Virgin Islands, U.S.",Dalmations Sweden,Drama,PG,0.99,2,Jon,Stephens
263,2325,3,0.99,2005-06-18,June     ,6,2,2005,Nathan,Runyon,Charlotte Amalie,"Virgin Islands, U.S.",Coast Rainbow,Documentary,PG,0.99,2,Mike,Hillyer
264,2585,1,0.99,2005-06-19,June     ,6,2,2005,Nathan,Runyon,Charlotte Amalie,"Virgin Islands, U.S.",Alter Victory,Animation,PG-13,0.99,2,Mike,Hillyer
265,3186,8,7.99,2005-06-20,June     ,6,2,2005,Nathan,Runyon,Charlotte Amalie,"Virgin Islands, U.S.",Pulp Beverly,Horror,G,2.99,2,Jon,Stephens
266,3306,5,4.99,2005-06-21,June     ,6,2,2005,Nathan,Runyon,Charlotte Amalie,"Virgin Islands, U.S.",Godfather Diary,New,NC-17,2.99,1,Jon,Stephens
267,1698,5,2.99,2005-06-16,June     ,6,2,2005,Dale,Ratcliff,Rustenburg,South Africa,Flatliners Killer,Sports,G,2.99,2,Mike,Hillyer
268,2597,0,0.99,2005-06-19,June     ,6,2,2005,Dale,Ratcliff,Rustenburg,South Africa,Kane Exorcist,Foreign,R,0.99,2,Mike,Hillyer
269,2479,3,4.99,2005-06-18,June     ,6,2,2005,Manuel,Murrell,Jaffna,Sri Lanka,Ghost Groundhog,Children,G,4.99,2,Mike,Hillyer
270,2564,4,2.99,2005-06-19,June     ,6,2,2005,Manuel,Murrell,Jaffna,Sri Lanka,Sweethearts Suspects,Children,G,0.99,1,Mike,Hillyer
271,2728,2,2.99,2005-06-19,June     ,6,2,2005,Manuel,Murrell,Jaffna,Sri Lanka,Comforts Rush,Travel,NC-17,2.99,2,Jon,Stephens
272,1226,7,5.99,2005-06-15,June     ,6,2,2005,Rodney,Moeller,Deba Habe,Nigeria,Kick Savannah,Travel,PG-13,0.99,2,Mike,Hillyer
273,2310,7,8.99,2005-06-18,June     ,6,2,2005,Rodney,Moeller,Deba Habe,Nigeria,Memento Zoolander,Comedy,NC-17,4.99,2,Jon,Stephens
274,1514,3,2.99,2005-06-15,June     ,6,2,2005,Curtis,Irby,Richmond Hill,Canada,Others Soup,Travel,PG,2.99,1,Mike,Hillyer
275,2073,1,2.99,2005-06-17,June     ,6,2,2005,Curtis,Irby,Richmond Hill,Canada,Sea Virgin,Drama,PG,2.99,2,Mike,Hillyer
276,2255,8,4.99,2005-06-18,June     ,6,2,2005,Curtis,Irby,Richmond Hill,Canada,African Egg,Family,G,2.99,2,Mike,Hillyer
277,2400,7,5.99,2005-06-18,June     ,6,2,2005,Curtis,Irby,Richmond Hill,Canada,Pulp Beverly,Horror,G,2.99,1,Mike,Hillyer
278,2971,7,0.99,2005-06-20,June     ,6,2,2005,Curtis,Irby,Richmond Hill,Canada,Gandhi Kwai,Family,PG-13,0.99,2,Jon,Stephens
279,3249,8,4.99,2005-06-21,June     ,6,2,2005,Curtis,Irby,Richmond Hill,Canada,Clash Freddy,Animation,G,2.99,1,Jon,Stephens
280,1985,5,0.99,2005-06-17,June     ,6,2,2005,Norman,Currier,Cianjur,Indonesia,Alter Victory,Animation,PG-13,0.99,1,Mike,Hillyer
281,1997,2,2.99,2005-06-17,June     ,6,2,2005,Norman,Currier,Cianjur,Indonesia,Cowboy Doom,Foreign,PG,2.99,1,Mike,Hillyer
282,2712,3,0.99,2005-06-19,June     ,6,2,2005,Norman,Currier,Cianjur,Indonesia,Polish Brooklyn,Children,PG,0.99,2,Mike,Hillyer
283,3292,2,2.99,2005-06-21,June     ,6,2,2005,Allen,Butterfield,Hoshiarpur,India,Remember Diary,Family,R,2.99,2,Mike,Hillyer
284,2130,8,5.99,2005-06-17,June     ,6,2,2005,Marvin,Yee,Berhampore (Baharampur),India,Family Sweet,Horror,R,0.99,2,Jon,Stephens
285,2545,1,4.99,2005-06-19,June     ,6,2,2005,Marvin,Yee,Berhampore (Baharampur),India,Rage Games,Family,R,4.99,2,Jon,Stephens
286,2246,4,4.99,2005-06-18,June     ,6,2,2005,Vincent,Ralston,Allende,Mexico,Vampire Whale,New,NC-17,4.99,1,Mike,Hillyer
287,2559,9,9.99,2005-06-19,June     ,6,2,2005,Vincent,Ralston,Allende,Mexico,West Lion,Drama,G,4.99,1,Mike,Hillyer
288,3318,6,5.99,2005-06-21,June     ,6,2,2005,Vincent,Ralston,Allende,Mexico,Doubtfire Labyrinth,Foreign,R,4.99,2,Jon,Stephens
289,1867,8,4.99,2005-06-17,June     ,6,2,2005,Glenn,Pullen,Amersfoort,Netherlands,Seabiscuit Punk,Sports,NC-17,2.99,2,Jon,Stephens
290,3211,2,2.99,2005-06-21,June     ,6,2,2005,Glenn,Pullen,Amersfoort,Netherlands,Driver Annie,Sports,PG-13,2.99,2,Mike,Hillyer
291,1158,3,2.99,2005-06-14,June     ,6,2,2005,Jeffery,Pinson,Dadu,Pakistan,Giant Troopers,Children,R,2.99,2,Jon,Stephens
292,1343,6,4.99,2005-06-15,June     ,6,2,2005,Jeffery,Pinson,Dadu,Pakistan,Life Twisted,Comedy,NC-17,2.99,2,Mike,Hillyer
293,1553,3,0.99,2005-06-16,June     ,6,2,2005,Jeffery,Pinson,Dadu,Pakistan,Taxi Kick,Music,PG-13,0.99,1,Mike,Hillyer
294,1596,4,2.99,2005-06-16,June     ,6,2,2005,Jeffery,Pinson,Dadu,Pakistan,Married Go,Sci-Fi,G,2.99,2,Jon,Stephens
295,1771,1,0.99,2005-06-16,June     ,6,2,2005,Jeffery,Pinson,Dadu,Pakistan,Groove Fiction,Sports,NC-17,0.99,2,Mike,Hillyer
296,1921,5,3.99,2005-06-17,June     ,6,2,2005,Travis,Estep,al-Qatif,Saudi Arabia,Wait Cider,Animation,PG-13,0.99,1,Jon,Stephens
297,2825,3,2.99,2005-06-19,June     ,6,2,2005,Jeff,East,San Felipe de Puerto Plata,Dominican Republic,Metal Armageddon,Documentary,PG-13,2.99,2,Mike,Hillyer
298,2943,4,2.99,2005-06-20,June     ,6,2,2005,Jeff,East,San Felipe de Puerto Plata,Dominican Republic,Menagerie Rushmore,Animation,G,2.99,1,Mike,Hillyer
299,2969,1,2.99,2005-06-20,June     ,6,2,2005,Jeff,East,San Felipe de Puerto Plata,Dominican Republic,Greek Everyone,Foreign,PG,2.99,1,Jon,Stephens
300,2793,6,2.99,2005-06-19,June     ,6,2,2005,Chad,Carbone,Katihar,India,Club Graffiti,Animation,PG-13,0.99,1,Jon,Stephens
301,2672,5,3.99,2005-06-19,June     ,6,2,2005,Jacob,Lance,El Monte,United States,Drumline Cyclone,Travel,G,0.99,2,Jon,Stephens
302,2698,0,0.99,2005-06-19,June     ,6,2,2005,Jacob,Lance,El Monte,United States,Straight Hours,Sports,R,0.99,2,Jon,Stephens
303,2726,2,0.99,2005-06-19,June     ,6,2,2005,Jacob,Lance,El Monte,United States,Packer Madigan,Animation,PG-13,0.99,1,Mike,Hillyer
304,1693,3,4.99,2005-06-16,June     ,6,2,2005,Lee,Hawks,Pudukkottai,India,Lies Treatment,Drama,NC-17,4.99,1,Jon,Stephens
305,2407,5,2.99,2005-06-18,June     ,6,2,2005,Lee,Hawks,Pudukkottai,India,Married Go,Sci-Fi,G,2.99,1,Jon,Stephens
306,3170,8,4.99,2005-06-20,June     ,6,2,2005,Lee,Hawks,Pudukkottai,India,Escape Metropolis,Travel,R,2.99,2,Jon,Stephens
307,1846,1,0.99,2005-06-17,June     ,6,2,2005,Melvin,Ellington,Laohekou,China,Grapes Fury,Foreign,G,0.99,1,Jon,Stephens
308,1897,8,4.99,2005-06-17,June     ,6,2,2005,Melvin,Ellington,Laohekou,China,Town Ark,Foreign,R,2.99,1,Jon,Stephens
309,2747,5,2.99,2005-06-19,June     ,6,2,2005,Melvin,Ellington,Laohekou,China,Fantasia Park,Games,G,2.99,2,Mike,Hillyer
310,2778,9,5.99,2005-06-19,June     ,6,2,2005,Melvin,Ellington,Laohekou,China,Rock Instinct,Horror,G,0.99,2,Mike,Hillyer
311,1504,8,3.99,2005-06-15,June     ,6,2,2005,Alfred,Casillas,Sawhaj,Egypt,Shootist Superfly,Drama,PG-13,0.99,2,Jon,Stephens
312,1827,2,0.99,2005-06-16,June     ,6,2,2005,Alfred,Casillas,Sawhaj,Egypt,Splendor Patton,Children,R,0.99,2,Jon,Stephens
313,2600,8,6.99,2005-06-19,June     ,6,2,2005,Alfred,Casillas,Sawhaj,Egypt,Bucket Brotherhood,Travel,PG,4.99,2,Jon,Stephens
314,2758,6,6.99,2005-06-19,June     ,6,2,2005,Alfred,Casillas,Sawhaj,Egypt,Secretary Rouge,Sports,PG,4.99,2,Jon,Stephens
315,3072,7,8.99,2005-06-20,June     ,6,2,2005,Alfred,Casillas,Sawhaj,Egypt,Torque Bound,Drama,G,4.99,2,Jon,Stephens
316,3044,4,4.99,2005-06-20,June     ,6,2,2005,Kyle,Spurlock,Shanwei,China,Queen Luke,Drama,PG,4.99,2,Mike,Hillyer
317,3166,6,6.99,2005-06-20,June     ,6,2,2005,Kyle,Spurlock,Shanwei,China,Harry Idaho,Drama,PG-13,4.99,1,Mike,Hillyer
318,3404,3,0.99,2005-06-21,June     ,6,2,2005,Kyle,Spurlock,Shanwei,China,Hours Rage,New,NC-17,0.99,2,Jon,Stephens
319,3276,7,6.99,2005-06-21,June     ,6,2,2005,Francis,Sikes,San Juan Bautista Tuxtepec,Mexico,Heavyweights Beast,Documentary,G,4.99,1,Jon,Stephens
320,1709,8,6.99,2005-06-16,June     ,6,2,2005,Bradley,Motley,Purnea (Purnia),India,Scalawag Duck,Music,NC-17,4.99,1,Jon,Stephens
321,1842,9,7.99,2005-06-16,June     ,6,2,2005,Bradley,Motley,Purnea (Purnia),India,Flatliners Killer,Sports,G,2.99,1,Mike,Hillyer
322,2204,5,2.99,2005-06-18,June     ,6,2,2005,Bradley,Motley,Purnea (Purnia),India,Dream Pickup,Action,PG,2.99,1,Mike,Hillyer
323,2804,5,0.99,2005-06-19,June     ,6,2,2005,Bradley,Motley,Purnea (Purnia),India,Alter Victory,Animation,PG-13,0.99,1,Jon,Stephens
324,3243,4,0.99,2005-06-21,June     ,6,2,2005,Bradley,Motley,Purnea (Purnia),India,Mars Roman,Games,NC-17,0.99,1,Mike,Hillyer
325,1342,6,5.99,2005-06-15,June     ,6,2,2005,Jesus,Mccartney,Guaruj,Brazil,Werewolf Lola,Action,G,4.99,1,Mike,Hillyer
326,1628,9,3.99,2005-06-16,June     ,6,2,2005,Jesus,Mccartney,Guaruj,Brazil,Crooked Frogmen,Children,PG-13,0.99,1,Mike,Hillyer
327,1648,7,5.99,2005-06-16,June     ,6,2,2005,Jesus,Mccartney,Guaruj,Brazil,Brotherhood Blanket,Documentary,R,0.99,1,Jon,Stephens
328,1857,4,1.99,2005-06-17,June     ,6,2,2005,Jesus,Mccartney,Guaruj,Brazil,United Pilot,Documentary,R,0.99,2,Mike,Hillyer
329,2466,1,0.99,2005-06-18,June     ,6,2,2005,Jesus,Mccartney,Guaruj,Brazil,Factory Dragon,Travel,PG-13,0.99,1,Mike,Hillyer
330,1227,6,3.99,2005-06-15,June     ,6,2,2005,Herbert,Kruger,Syktyvkar,Russian Federation,Chicken Hellfighters,Documentary,PG,0.99,1,Jon,Stephens
331,1471,8,2.99,2005-06-15,June     ,6,2,2005,Herbert,Kruger,Syktyvkar,Russian Federation,Carrie Bunch,Horror,PG,0.99,2,Jon,Stephens
332,1601,5,3.99,2005-06-16,June     ,6,2,2005,Herbert,Kruger,Syktyvkar,Russian Federation,Pizza Jumanji,Games,NC-17,2.99,2,Jon,Stephens
333,2677,1,2.99,2005-06-19,June     ,6,2,2005,Herbert,Kruger,Syktyvkar,Russian Federation,Wardrobe Phantom,Drama,G,2.99,1,Jon,Stephens
334,3377,1,0.99,2005-06-21,June     ,6,2,2005,Herbert,Kruger,Syktyvkar,Russian Federation,Harper Dying,Animation,G,0.99,1,Mike,Hillyer
335,1781,8,5.99,2005-06-16,June     ,6,2,2005,Frederick,Isbell,Tsuyama,Japan,Newton Labyrinth,Foreign,PG,0.99,2,Jon,Stephens
336,1798,4,2.99,2005-06-16,June     ,6,2,2005,Frederick,Isbell,Tsuyama,Japan,Gleaming Jawbreaker,Sports,NC-17,2.99,1,Jon,Stephens
337,1916,9,7.99,2005-06-17,June     ,6,2,2005,Frederick,Isbell,Tsuyama,Japan,Werewolf Lola,Action,G,4.99,1,Jon,Stephens
338,3409,0,2.99,2005-06-21,June     ,6,2,2005,Frederick,Isbell,Tsuyama,Japan,Rollercoaster Bringing,Horror,PG-13,2.99,2,Mike,Hillyer
339,1207,4,0.99,2005-06-15,June     ,6,2,2005,Ray,Houle,Dzerzinsk,Russian Federation,Jungle Closer,New,NC-17,0.99,1,Jon,Stephens
